inverse_volatility,minimum_variance,minimum_variance_oas
-5.804008212261511e-05,-0.0005419275346872806,-0.0006156544854169805
4.588325879053724e-05,-0.00047451915332187957,-0.0006010551978084084
6.0350911320129904e-05,0.0003052072976307765,9.309995794090612e-05
0.00012760838494726498,-0.00016575909788821766,-0.00027521985622705377
0.00012903233016603395,2.570034596049093e-05,-0.00013777568169226804
-4.2075003779642296e-05,-0.0004198449602617648,-0.0005958669509892637
8.232882323483902e-05,7.620965685958077e-06,-0.0002731621974318444
2.9916704720143545e-05,-0.0004204525476811157,-0.0006285121531905599
-1.3680471054450076e-05,-0.00042943042097942896,-0.0004766187648706103
0.000128991901455161,0.00040524903608255296,5.480530936132703e-05
9.932575519943545e-05,0.00042866076754464864,0.000221834210035542
0.00014612135085166215,-0.00018399963177394697,-0.0003274081397075117
-2.366895831273615e-05,-9.804039213284139e-05,-0.0002950888599814605
3.9174760728674174e-06,-0.0009263000977707399,-0.0010707507036683689
-2.3046574542741788e-05,-0.0006749201989953561,-0.0009423737262100993
5.607637273933184e-05,-0.000567143005483333,-0.0006737780792289722
4.385951820189596e-05,-0.00024547349276079984,-0.00047410039859605707
5.333558497302975e-05,0.00030170034764710795,7.741657451961268e-05
9.362227234133288e-05,-1.3386976023532825e-05,-0.00020869348706868958
5.026410203333811e-05,-0.0001470825019079397,-0.00035873417742635744
4.093623370620469e-05,-0.00045321570601361517,-0.0006471365813594311
2.1055848534330305e-05,0.0003661232565849124,0.0002015980139117945
1.0262415672920297e-05,-0.0004314788124329033,-0.0005763034998679534
5.104422580681249e-05,0.00025238622259460703,-1.5025250707798081e-05
6.0664859896717295e-05,-0.0003123609010985648,-0.000417637254315907
-5.894979950349946e-06,-0.0007408220298055846,-0.0009223764397903704
7.244699482927841e-05,0.00021186240073877753,1.5140046730455057e-05
5.7444726189506194e-05,-0.00023149846428593022,-0.00029326005341917685
4.758559088703353e-05,0.00015263356703113805,-2.421606856399034e-05
-0.00011343304501839943,-0.0014099588997541085,-0.0014551881838448185
6.736770813429055e-05,-0.0003577962951044091,-0.0005163934587250606
5.707344882832074e-05,-0.0001066846884079553,-0.0002737788298634247
0.00014828440303214937,0.000212843412931753,2.9391179489460326e-05
-2.3799401019057175e-06,-0.00039697063950556544,-0.0006179312796141648
3.506726678686621e-05,-0.0004035071832556297,-0.0006382707945237789
9.761087215715819e-05,-0.00031920829244328847,-0.0005101821263786106
1.446681021877733e-05,0.000341840468060209,0.00010227635828691242
1.737578869424712e-05,0.0005530443587136546,0.00032170233328525393
0.00011788402216969087,0.00032602853616569964,9.280631768577316e-05
7.838888811039144e-05,0.0004873490723979108,0.00040091556833780646
0.00013499967855481006,-0.0002031843910973116,-0.0004399331978239134
-5.249474251540947e-05,-0.00042715996006996096,-0.00042747164152070604
-0.0001236247690062113,2.3427663362674136e-05,-0.00010170287955789734
1.681079098119101e-05,-0.00044860578674370564,-0.00044305793167713747
-6.681536348327751e-05,-0.001471598578488089,-0.0016840115251330616
2.4402086643912098e-05,-0.0006662185797322753,-0.0008175573147330236
-4.7093208785654324e-05,-0.00046082136103969265,-0.0005788403416874247
0.00010925076105430925,0.00013565385836561666,-2.8258897960960878e-05
-4.5598433751930254e-05,-0.00023821814774700292,-0.00042040253691811246
5.888359010831258e-05,0.00022992975154784514,1.886580209495838e-05
9.903172279348359e-05,0.00046219399085826155,0.00023340498126271796
-4.7889484694507175e-05,-0.00012272718464892033,-0.0002442292963962245
9.843588737949157e-05,0.00035036688543105943,0.00017165194111908047
0.0001413951021341402,-5.838062891776863e-05,-0.00018588263684196762
0.00013625726536944938,0.0004882961465401579,0.00022341660220573161
3.43325984274025e-05,0.0006580546176410527,0.0004953838101796096
7.330005734489624e-05,0.0005804237308686064,0.000487523778546109
0.00010351872896958867,-0.00022418775920531741,-0.0004480141885557816
-1.1162438179511392e-05,-0.0003908960341483111,-0.00044399544296503746
0.0001577391822267329,0.00032695526550827246,0.00012895214302327123
-2.7591507130081947e-05,-0.0007290638692676243,-0.0010120674884592964
7.856545683166584e-05,-0.00019966467057708776,-0.0003748145952721675
-2.8895376483966453e-05,-0.0005117547792609416,-0.0005879244003870452
5.3971307196943e-05,-0.0005924697180209857,-0.0006570674191119898
-0.0002020153721214645,-0.0004960520642658004,-0.0006273651236629954
-2.4687297686461516e-06,-0.00010722953817804262,-0.0001621736029995824
0.00010003802278050458,-1.4079450330921003e-06,-0.00022683630100247317
-8.788937452335646e-06,-0.000567796685808101,-0.0008784258028473161
8.248313898208282e-05,-0.00013205530240823692,-0.0002677671094120938
-5.0500635106089445e-05,8.014486214565387e-05,-7.517033134181873e-05
0.00012320737609787158,0.0006703612535623482,0.00040463624796054526
2.749812637201958e-05,0.00033897580217359457,7.474761447902277e-05
-3.671606348058562e-05,-0.0006491742939494276,-0.0006783778147429909
3.122431379743241e-05,0.00046250555785963104,0.0003788703781405239
4.533822225586407e-05,0.0004921679157095646,0.00027309006461029897
2.447528290844256e-05,-0.0013798775366429651,-0.0016472948913194786
-3.5099379580501387e-05,-0.0009479328350536745,-0.000998158514429162
5.271689615034188e-05,-0.00020262436570151813,-0.00046587569430700065
0.00011086010660292684,0.00035272638789512583,0.00019685028289603672
4.721719495772597e-06,-0.0002584954429077249,-0.0005100894565650597
3.388778234496894e-06,-1.0676807675551024e-05,-0.00018156841197466907
6.691606180576513e-06,-0.0006256861537610181,-0.0007404719289913793
0.00015438524719713363,0.0005723335729480398,0.000441723884957594
6.921458493279307e-05,-0.00024539854840337384,-0.0004581432577353223
1.4605282094423125e-05,-0.0010065760934091501,-0.001105922806514061
7.117385004291665e-06,5.087742970327365e-05,-0.00010152235846878758
7.292201200607024e-05,-0.00015483558816289255,-0.0002867628261098639
2.4918959189074597e-05,-0.0007910460345399316,-0.0008448241215257535
6.857827004209393e-05,0.0003668087633165315,0.00011917017031225766
-1.6783024761162364e-05,0.0001465058117497782,6.291367737399296e-05
5.521497620027921e-05,0.00014662723899753046,-0.00011769636971407623
8.379303771482362e-05,5.6834077561453155e-06,-0.00017193596068763815
3.452510651546344e-05,-0.00018915745771816596,-0.00035166291797104676
-4.4035814980141716e-05,-0.0004942110996084708,-0.0006209075256211927
7.660871101448767e-05,-0.00022189226270054918,-0.00029693962386351746
5.490693211572287e-05,-0.000803846752646358,-0.0010462130933023466
4.413901357304363e-05,0.00023867835575057793,9.01887223100399e-06
-0.00013326019620301887,-0.0010824109147206235,-0.0012042761165098855
-7.687813135556925e-05,-0.00020905243849957163,-0.0003258203321890668
-0.00013557187684970997,-0.00027095198237536147,-0.0003491934085065154
1.1161405695331574e-05,-0.0002704773576880528,-0.0003340686144425929
4.653614846588809e-05,-0.0005734062036017809,-0.0006442542382831965
-3.430959875263623e-06,-5.003377655710416e-05,-0.0002306320607274523
0.00011089800501474394,0.00024626530357452653,8.865001559796136e-05
8.040977180476494e-05,-0.00021557152195511125,-0.00040367183701145817
0.00016937335547525243,0.0014493415229002247,0.001095534886749047
0.00011411180942382196,-4.154736194738904e-05,-0.00038009627384693093
-5.201205995931392e-07,-0.0002767168225236926,-0.0004165871044391784
0.00010479416003328316,0.0003421677909886206,0.00015865316394855083
-5.339249463918864e-05,-0.00036110950648703924,-0.0005432987933782057
9.396013431636042e-05,0.00010879352932423875,-0.0001264617216775999
0.00013138576517482826,0.0006148209968952519,0.0004327087290345833
-6.697142358482025e-06,7.54488841679961e-05,-0.0001661492151497032
-3.829607144485074e-05,-6.896959848188094e-05,-0.00020620075907128242
9.871459783585885e-05,-3.705982706703366e-05,-0.00026262893690148824
9.556991216576948e-05,-2.470992248805793e-05,-0.00017801571350757072
6.209556063017834e-05,0.00045132684200817905,0.0003156520906324289
9.939736123818209e-05,0.00010007871124447987,-0.0002148464168385641
-0.00010857071436498706,-0.00048308162257286355,-0.0006545414984499168
0.00014640298508058016,8.510409028663997e-05,-0.00019465177195961304
0.00010218565592621888,3.988822775573713e-05,-9.006444053463726e-06
5.935000943346698e-05,6.427691310540828e-05,-8.552099819643738e-05
3.115326682441466e-05,-4.6244076727285414e-05,-0.00023353253611406455
0.00017314235986592375,0.0003363710207957729,5.3801112926322694e-05
-2.085354529278869e-05,0.00011472828607936578,1.6356755559609755e-05
2.8348250417214912e-05,-4.8917193920526493e-05,-0.0002743581727293527
-6.730179248686563e-05,-0.0002637123674060456,-0.000508885898829496
-3.686754729723448e-05,-0.00017938868169501852,-0.00030659860289992177
-1.7749810310912535e-05,-0.0008391351874680228,-0.0010303098170840082
4.431325368912557e-05,-0.00017188721672912216,-0.0004412393533641897
5.467209562149666e-05,2.080648457757013e-05,-0.00021871732833449113
-4.373856310989875e-05,-0.0007548212009196133,-0.0011008252647048008
0.00022521071654385338,0.0006907338190316115,0.0003482420567038888
-4.0474828808339456e-05,-0.0005561219485805409,-0.0007465978110948519
3.885746259713819e-05,-0.00022808745507157664,-0.0003162423239484088
0.00019963808470534563,-9.139845459227801e-05,-0.0002235555146924792
0.00011106951523527701,0.0011014438430434676,0.0008439512908414479
5.274225783898415e-05,3.101047209704824e-05,-3.6431808281680916e-05
0.00012191504756628795,0.000581269462279079,0.0003871588855304825
7.382007594557353e-05,0.0007224060403941334,0.0005265321092118095
0.00015009553274365655,3.3984372661585054e-05,-8.830330558259728e-05
2.0243840478899317e-05,-9.02024372857685e-05,-0.000400557756544091
-2.2612221774533775e-05,-0.0003200640741256777,-0.0005115958836806392
-7.681094819946086e-05,-0.0005901997352864373,-0.00062220961854798
-5.7520541145059716e-05,0.00015371427230211047,3.0503776115338015e-05
0.0001552040745355131,-0.0002496456349754281,-0.0006108096172820045
0.0001579370074062864,-0.0004199644859672288,-0.0006057442795565159
0.00010820283488990727,0.00018247258552004742,3.2396811575951346e-05
0.00010012967183931457,0.00015000697432062705,4.550797349923143e-05
3.425341652588427e-05,0.0003661076033653328,0.00020893262762586203
1.5348005135436377e-05,0.0002187098585908766,9.595325098255606e-05
-7.160848130812771e-05,-0.0008533293954933557,-0.0010626555901201724
0.00022602778670737303,-0.0001455589021558954,-0.0003470725151107168
1.150634861216589e-05,-0.00035266879206862785,-0.0005147595554764561
-2.247025436257421e-05,1.3785243862184451e-05,-0.00014301165009849496
-8.089120171995981e-05,-1.7669184704202287e-05,-0.00022565696886844876
2.363368244298451e-05,-1.7300956126127694e-06,-0.0003711033305242589
-9.90264128364097e-05,1.2933067704496245e-05,-4.802780312682144e-05
4.8156720163610106e-05,0.0003387430748892832,0.00020677051757376564
-0.00010197130392081643,-0.00021631893478959275,-0.00046057842831094797
5.6785408401483915e-05,-0.00032292072476576095,-0.0005265262962248767
8.784519946118364e-05,-4.5808454052648364e-05,-0.00019024857317701622
-0.00014673974238196241,-0.0015247648664878453,-0.0016421753813246668
7.327100812705236e-05,0.00044907695328318174,0.00021225851870578468
7.221635103263292e-06,-0.0001171286199288417,-0.00028988248243526566
-4.371483455099242e-05,-8.761364167402926e-05,-0.0003098159912268703
3.135900640184082e-05,-0.00034934946356630876,-0.0005084876146464207
0.00011749442519962757,0.0009371071243617768,0.0006881917814620761
2.703853105859587e-06,-0.00013635785723280935,-0.00016773512254823682
0.00013408520454882155,0.000649072191877893,0.0004468299387631608
3.0641453948067674e-05,-0.0001604367885891738,-0.0005642190795958485
-8.491629776830658e-06,-0.000606291394683837,-0.0005727929126096106
-7.137923057529984e-06,-0.0008172614607463666,-0.0009499669373640032
0.00014443444736617623,-0.000345546987663239,-0.0005559942932098381
-8.450849552978987e-05,-0.0008181632010934701,-0.0007732694499969054
9.643198555551503e-05,0.0003979802834145646,0.0002036700057253625
0.00014179296073080778,0.00014683824038759724,-2.5368557994668054e-05
4.13280579092188e-05,-4.795533520432195e-05,-0.00024362277438880588
1.871111774102364e-05,-0.00025047110944487324,-0.000261572734863562
-1.1201963078318636e-06,-0.00024704678378999483,-0.00036714530626492773
-2.8750506499117083e-05,-0.0002523768142672905,-0.00038516351703906683
-5.9802006708028306e-06,-0.0005324887086198417,-0.0005860437552737092
1.6179552130250315e-05,-0.00044679947326884014,-0.0006620307062241627
-0.00012685315074314658,-0.0005965324716094053,-0.0006432131181711437
2.4987909283674746e-05,0.00011885533267280349,-5.082304141168373e-05
-7.759028882675745e-05,-0.0007540394018391346,-0.000780282576555723
0.0001994577393304703,-2.8867285522210767e-05,-0.00017690473755994503
-0.00019398440789029095,-0.00033871736552439037,-0.0003715817258113171
8.288446766980108e-05,1.9021378239468588e-06,-0.00023678004529071372
9.029184917775901e-05,2.6171265656921893e-05,-9.14212793351783e-05
6.315441677982289e-05,-1.1916595400568596e-05,-9.703004331240989e-05
1.1798309206519124e-05,-0.00013859274383502712,-0.00029687951434880725
1.8845122094747483e-05,2.6667861016097915e-05,-3.692278553370499e-05
7.978397485981672e-05,-0.0005084423743903384,-0.000663679398515743
6.1286409218166e-05,-0.00019772528723088322,-0.0003668347246673611
5.8032247049627245e-06,3.066028584251216e-05,-9.510395682598205e-05
0.00011935613155008052,0.0002294032251314813,-0.00012390484444470346
3.995591775876359e-05,-0.0005003196620246337,-0.0006305227899915079
0.00013207418406991397,-0.0006521762655622869,-0.000690869864008024
-2.8420977403128433e-05,-0.0003274251780116732,-0.0003808292164046475
1.6227698998205352e-05,7.51904520809225e-05,-0.00011976439199811992
5.8618121696013754e-05,0.00038240520206604895,0.00013309246514095634
6.588389722920053e-05,0.00034125878316151116,0.0001686263137573741
6.64958429977793e-05,-0.00020433260875259398,-0.0005872149190983282
-7.316861171573991e-05,-0.00039438741831396404,-0.0005356548071402836
8.215061038069205e-05,0.00012682254039615554,-5.3418241415158774e-05
1.784147871899788e-05,0.00017706850880150725,-1.6117613489322584e-06
0.00010982907065760624,-0.00028281324521989455,-0.000335073826677382
-5.112235988478795e-05,-0.0009880843317443169,-0.0011057552013592862
0.00013861684574034217,0.00032631358431709336,0.00011447681610635127
0.00016070573319515793,0.00034860552551123055,0.00024466764169868394
0.00010815460053715048,0.0007679783247621311,0.0004721547373382174
5.391263932862103e-05,0.0002762926745467676,1.9368560144049818e-05
0.0001292640061631803,0.0008191050889674513,0.0006368571698631261
0.00013799142503557213,1.0720748199874377e-05,-0.00012501498120663483
8.9057448841759e-05,0.00014146549801595125,-0.00018592861024562484
5.122818088644583e-05,0.00016809459176086457,-7.398211543927004e-05
4.439429503796843e-05,-0.00015591398250209968,-0.00034346140987242255
5.021921246218828e-05,-1.3703255046390014e-05,-0.00011163810048114216
-5.522847911113482e-05,-0.00021694896110781737,-0.00034913695481813287
0.0001903744576638629,-0.0003862772795432507,-0.0006090572057735583
-5.8310441357355315e-05,0.0003808466747310224,0.00022277869117025046
8.509925315006197e-05,-0.0002950125259968331,-0.0006101139226791812
8.869842653532397e-05,0.0006957666238640025,0.00042379094782895715
2.5403860056754738e-05,0.00046566700929093457,0.0003374052804712716
-0.00012204373386680582,-0.0010574622263462435,-0.0011684908021014008
-5.073238367969113e-05,-0.00044331549890312303,-0.0005411964734771871
6.713285703352156e-05,-0.0003337180741331522,-0.0003751578558672676
-6.704017668476665e-05,-0.00023768001869575142,-0.0004334054657250027
0.00010396047241162157,0.0004864664397611026,0.00013417851816086433
-2.6196870873560147e-06,8.753358107757415e-05,-0.0001825041651290249
4.453330631744808e-05,0.0005007365380768167,0.00023632162817912322
4.466711252860606e-05,7.6043905355596e-05,2.7512192550877983e-05
-0.00010989411354010663,-0.0005739528004764787,-0.0005689367140106379
-2.6207002540818604e-05,0.00015889566394642585,-9.600775137360131e-05
4.1952829044130974e-05,7.489037695260898e-05,-0.0001609876962584845
4.986441586614459e-05,0.0008522125922867436,0.000694078225858258
-7.0286273198926885e-06,-0.0007102125235733791,-0.0007995044726333177
3.474603729414795e-05,0.00022279846085258184,0.00010244854746696691
6.780666723276866e-05,-0.0004070875027413744,-0.000597307674953243
0.00013298151528929727,-6.296100010001336e-05,-0.00017800139967467563
-6.221848125257439e-05,0.0005652738530808991,0.00039199384547186384
4.50330900463635e-05,0.00021184323125809405,5.2598115816823444e-05
9.608556002061907e-05,0.0004851109587049108,0.0003004436518726952
6.963733090613126e-05,0.0004459910710381106,0.00033857728191315624
1.927826821653694e-05,0.00017933194279026978,5.468982513621824e-05
1.5521969613863405e-05,-0.0011451936889033132,-0.0012961842674454468
-3.4741882786730054e-05,-0.0005236595528134326,-0.0005428209707696766
-4.677724298110097e-05,-0.0002608337063088939,-0.0004072389901392876
5.528489851361908e-05,-9.697470418645768e-05,-0.0002455732116960023
-2.316046677086346e-05,-0.00023243193954486323,-0.0004843736476088761
0.00011138050796850051,0.0009677692395016286,0.0006057932122544955
0.00011846324134963014,0.00031421326186137366,0.00012875804868067668
0.0001410697206409766,0.0005660456240026223,0.0003796467529835389
-4.754710246887271e-05,-0.0006210370379922457,-0.0006858178504602272
-5.25219662784329e-05,-0.0006583559830702535,-0.0008002298122367821
4.153010485911845e-05,3.935099469331015e-06,-0.0002725629957671103
-1.5578116083682426e-05,0.0003898266022609224,0.000253242159440522
-0.0001231366924172262,-0.0014679528687618097,-0.001553742254316286
7.211717836764407e-05,-0.00014660594088740874,-0.00039759673017548914
7.350232051587849e-05,0.0002711958905391341,0.00012904959771906153
3.625117335756675e-05,-0.0001249023143895102,-0.00024602887159798543
4.2146915668770095e-05,-0.0006751462655703092,-0.0007964882547639873
7.506910707371019e-05,-6.875661812537238e-05,-0.0001491085307381018
0.0001304627346111486,0.0006430925745793978,0.00031868795344798415
2.784839616477375e-05,0.000602062821270376,0.00033837403522063404
0.0001517960407901922,5.61456245341771e-05,-0.0002814696325495778
-3.261686369525159e-05,-0.00039147822828092054,-0.0004917037173016232
0.00015545658055672736,7.277080916797736e-05,-0.00012317522729252936
3.9016895798116925e-05,-0.0004211959712895371,-0.0006341310814833164
5.627003864874122e-05,-0.0005128641928466806,-0.0006784366591746572
5.4884192541214334e-05,-0.0010658931414972122,-0.001313454636339622
6.957830356174379e-05,0.00039039886956627264,0.00013501342973304303
-4.5919419237861934e-05,-0.00028138188301853257,-0.0003848819713619773
6.451830204870854e-05,-0.00024684183008055017,-0.0005236579158345864
9.335611917991605e-05,0.00014851437685172372,-9.77534534125655e-05
8.822477792518716e-05,-0.00019036249718690592,-0.0005706320627364924
6.060246835332123e-05,-9.222163607677136e-05,-0.00017517992591343945
-3.0541570132035256e-05,-0.0005568936712021174,-0.0006488125435685222
-7.293641201936603e-05,-0.00024046612048504628,-0.0004278609200947206
-4.64117635441623e-06,9.198356601908226e-05,-8.961272294509303e-05
9.197449173188317e-05,-0.00048657052246016386,-0.0006191334659220919
-6.916901728444485e-05,-0.00013016304973696206,-0.00023584288553545158
1.1590014265390223e-05,-1.2697919477308207e-05,-0.00016096085829439967
3.8964038096148606e-05,0.0004265143024772094,0.00010799735171996278
3.918100781109097e-05,0.0003913122219121815,8.289384863098789e-05
8.40748592738574e-05,0.00013057504978192935,3.388258309955352e-05
0.00014740956649971084,-8.73320568373457e-06,-0.00014866113215187746
0.00010020713315630822,-0.00046298881647290253,-0.0005953319745856705
-4.9329296691630954e-05,-0.0004910422543038836,-0.0005524266862378187
4.0880089838122484e-05,-0.00012570371957175457,-0.0002549232885619262
9.854120278723226e-05,0.0004083087048789815,0.00029742241561177453
9.237018910241348e-05,0.0004620434172036923,0.00034575763426765573
8.555994288857042e-05,-2.728286838787265e-06,-0.00012120627623844032
1.7319321875933663e-05,0.0003680942786809952,0.00018392806495024414
3.2077209398486463e-05,-9.287612037482026e-05,-0.00023268536569883262
7.507921131955049e-05,6.258303581414231e-05,-0.0001110803610907688
8.687641730996032e-05,-2.818796622755846e-05,-0.00024097457864631893
-2.0414162114654178e-05,-0.0003746245491568105,-0.0005422396767651851
0.00010041392023772027,-0.0001844693348869297,-0.0003438532229300691
-7.607800081209392e-05,-0.0012242331371475825,-0.0012422133675674056
0.00012466589174419876,0.0005457744745715005,0.00031962551305028604
4.124476808885527e-05,0.00035834705858254665,3.1246515435831595e-05
1.1480627834899675e-05,-0.0005179527086355052,-0.0008205528806077404
0.00014592988180651457,0.00015302568788356252,-0.00021318603002057495
1.3001940299220248e-05,-0.00047318896509252443,-0.0006291876971075668
6.887738223853175e-05,0.00017162853854068528,8.42006261569303e-05
0.00010648741953842646,0.00029711587845000407,7.864713617125707e-05
8.137224459468616e-05,-0.00019747603179713297,-0.0004133774659360309
1.064151368028877e-05,-0.0009293841955194944,-0.001044201449807301
2.7769109556108514e-05,0.0006015073565908879,0.0004829683228508631
6.041028919795936e-05,-0.0006083994438239123,-0.0007153585488023998
8.258438749416195e-05,0.00018375651443839036,8.831827117989861e-05
7.878441170082134e-05,-0.00031162408067170866,-0.0004031534316026591
0.00016531391133513287,0.0005473659845791493,0.00011997893612868062
-2.2076664891098664e-05,0.00021895927287095355,4.465699406173577e-05
1.5031628111651868e-06,-0.0002824495071159596,-0.00048522981599388075
6.391939639603506e-05,0.00013122925647639263,-8.050393252097371e-05
3.7265658111630936e-05,-0.00046859129402230794,-0.0004581559001161771
-0.00016429989914500088,-0.0004173335841964826,-0.0005531723826232031
0.00019116977902520124,0.0006021329950851492,0.0003085864488877772
5.552958830728203e-05,0.00011253374991838801,-9.121743140215637e-05
0.0001076070731291111,0.00046736973641281444,0.00028899033128386474
1.9215941810906415e-05,-4.050603181874639e-05,-0.00019852668629215058
9.729302228331631e-05,-0.0005073676317984351,-0.0006629252086128082
5.211704335378458e-05,0.00035219093633851795,3.702450736313892e-05
7.77033356623641e-05,-0.0004195349164674301,-0.0005436140365328094
-6.393557256735864e-06,0.00048737638112901634,0.0002602557017084699
5.7847169984978394e-05,0.00017208413190444402,9.084440392611087e-06
5.7261885915555074e-05,-0.00010836738393291945,-0.0003119693322657242
9.479575015292494e-05,9.302941393810109e-05,-0.00012939321129770822
1.4647467515988526e-05,0.0005158482557994337,0.00023554375055983824
6.851088411816592e-05,0.0006552517311763602,0.0004765689834439723
-2.1732246068428167e-05,-0.0007006434030297906,-0.0009025728139887168
6.749993450913537e-05,1.80469010951361e-05,-0.00010747677680655724
-2.3269188477107535e-05,-0.00016235503720394244,-0.0003497937757401164
0.00014799348251057245,-0.0004226957802708368,-0.0006458717653503216
7.95445161860626e-05,0.0005456241061500089,0.0003530397431252483
5.8418200306347296e-05,-0.00034187259283979885,-0.00039702772044225744
7.202764431721321e-05,0.00013182239367385466,-9.513641368453832e-06
-5.4153817661437156e-05,-0.0005313535587985721,-0.0005268852121246745
4.817260840711611e-06,0.00035753490955833117,0.0002452232133936674
3.8211640154007796e-05,-7.550375597740201e-05,-0.000210648713614213
6.600720645814245e-05,-2.89703992172666e-06,-0.00011629373358307599
0.00010963534263121514,-0.00031412995852043583,-0.00036719497773307885
-7.50790895595607e-06,-0.0003814505502972901,-0.0005241193205012436
-2.1673973097636155e-05,-0.0010707098532083356,-0.0012325315433772991
2.0592369389719762e-05,-0.00045025225065993936,-0.0006605941141242898
7.049208580784088e-05,-0.00022753828545981673,-0.0005213834514499081
7.40487098803537e-05,0.000527016941746064,0.00022686679055962026
0.0001004114779661695,-0.0004721545119279188,-0.0005518929827179163
0.00012609840616380674,0.00024646570772127695,1.224548056661126e-05
0.00016916765281669452,0.0008445120976353763,0.0004495953056903482
-6.027504228255066e-05,-0.0005872030067444832,-0.0006481982233718813
7.097408504472003e-05,6.237338951848952e-05,-0.00019964252873174592
1.5889423126297668e-06,-0.0001223917161629621,-0.0002708554082596966
3.071320526894903e-05,0.0002484791423168574,1.6346816103739582e-05
4.470631815178052e-05,-0.0004366900504092358,-0.0006573601240633545
0.0001604663090783634,0.00048460920112079276,0.0002581464422367235
-4.461115879753741e-05,-0.00026123233917928006,-0.0003756960671206206
6.37962859774328e-05,-0.00020448385061650007,-0.0003577006590929717
0.00010358224181217373,0.00034304856034000127,3.832962745115809e-05
5.447072074657471e-05,-0.0006655150805239371,-0.0007594929338120208
5.900776812199201e-05,0.00010771764986917436,-0.00010914800141188438
5.101117685194382e-05,0.00044061754866948525,0.00019607345049278596
0.00011174059010024472,0.00013886029258203147,-0.0002051215427159224
1.973977777550666e-05,-0.00022697213766577497,-0.00023292294881508533
2.4436824424707167e-05,1.1958212194012601e-05,-9.061613439988872e-05
3.3333928332826654e-05,-0.0007531037009833218,-0.0009257074608038883
5.501157289173453e-05,4.372608882262984e-05,-0.0002761735642587462
5.279359707089989e-05,0.00022430168422642714,0.00011409222064217369
5.8941813952915394e-05,0.0001096757207865813,-3.8638450480430294e-05
-2.7340026606583736e-05,0.0002124263593265738,-2.336470394818661e-05
6.266800047814949e-05,-0.00024620808911244175,-0.000460416349862488
0.00014011197368252198,0.00029094090350454706,0.0001153275538295082
4.0258257587316596e-06,0.00011344430066178722,2.8142031346884875e-05
-5.44796871760913e-05,-0.0004300356951418581,-0.0005927233421669281
0.00010691271512288685,-1.089694730346832e-05,-0.00021100754730896975
-4.566929588275543e-05,-0.0003546029842609224,-0.0005534734035040935
5.299661229160146e-05,0.00043486793797152827,0.0002506277522993371
1.260192769007867e-06,-0.00011017963222685961,-0.00015379128422227735
4.260257482527875e-05,-0.00040825358191575356,-0.0005180474581407555
-9.041062080318595e-05,-0.00034953172235558186,-0.0005172297125001
1.0566274415475932e-05,-0.0006701841330634202,-0.0008249929349731034
6.40431618745294e-05,0.00013613587114079775,4.0906240566409286e-05
-4.542749215062018e-05,-0.00039860164751176843,-0.0004805397657920197
5.6188458537758475e-05,0.0002580716317740114,2.5793308914125645e-05
-1.5395753770233782e-05,-0.0005117788973564405,-0.0005351679752496843
0.0001282855077383267,0.0009553415467321277,0.0006567331833585126
6.401854001891877e-05,-0.00011761603101989341,-0.00025490075458140893
0.00012558146808967956,-0.0005094603707730128,-0.0006281324715297432
6.345120838831454e-05,0.0002090742792079724,-8.543053966135936e-05
-7.44500069437199e-06,-0.00010648484723827477,-0.0003070831755772541
7.016806933622294e-05,0.000587110490568391,0.00048093218360764563
0.00010544643969016444,-0.000253040829911391,-0.00034899077807954657
0.00010620461420634918,0.0005739104556383787,0.00035984765890014977
0.00011520350280457947,-0.0003877364669408988,-0.0004761506804884125
0.00016828907942848938,-4.7481578153731746e-05,-0.0002349255663248466
-1.4067827632192258e-06,-0.0004307473488267704,-0.000574919193147927
9.975290724371813e-05,4.0952795034141044e-05,-3.7785886867597215e-05
-9.305123969758158e-05,-0.00015923738097302505,-0.0002631578267977228
0.00010843116789433063,0.0005722517954893498,0.0003864472539434683
1.7082284583613643e-05,1.931412434929029e-06,-0.00012330170853066736
0.0001265542494252685,-0.00022511302368838994,-0.00044141960767737215
5.5106923269701086e-05,0.0003484598505634766,9.23886787296262e-05
6.689803917040788e-05,2.824850109616015e-06,-0.00015189158052453285
-1.8602144804790116e-05,-3.205898475200483e-05,-0.00017872964526168165
0.0001210209937614088,3.947691997535985e-05,-0.00023573398342425627
0.0001408962803476543,-1.0337570199931887e-07,-6.305687064731001e-05
0.00015922841290114668,0.00017473487675224037,-0.00020536874076623984
0.00012352498736335334,0.0004680071371047377,0.0002100956900579125
6.628370338516431e-05,-0.00020510060514270618,-0.0004605739123777964
1.7211573088386366e-06,-1.1473357223895067e-05,-0.00011628477329077245
6.1016589488316504e-05,-0.0006711706801970224,-0.000770939649602314
-3.354395401658814e-05,-0.0008243881517745595,-0.000998878349659884
-5.175918488749368e-05,3.7545170059935244e-05,-0.0001398793154374241
4.489794427777887e-05,0.000419193550956232,0.00021230136293153877
0.00011116199407905077,0.00028843639281673865,4.274179126001812e-06
7.564784644609724e-05,-0.00021949762053396498,-0.00038845129161582876
6.559320727120551e-05,-0.0002491258601614889,-0.0005018299151813238
5.027018479587762e-05,-9.044041388859558e-05,-0.0004443642244681879
0.000184486584411167,0.001304989673749644,0.0010135711414459786
0.00014727784515584203,-0.0005067279852388506,-0.0007127379247014697
1.7486947313767593e-05,-0.0002067466355203573,-0.0004408797959131685
