inverse_volatility,minimum_variance
1.4810584522808928e-05,-5.687885158769707e-05
7.802421103624617e-05,-6.630711709657418e-05
2.287054584609226e-05,-0.0004318570484233195
0.0001571763591902257,0.00022303831202630307
-4.434011595852124e-05,-0.0003388937129715869
0.00014055584652061904,-0.00039380006075685146
9.951590652948462e-05,2.076752682984643e-05
0.00011705002913353224,-9.795896587213272e-05
6.473511243573651e-05,-0.0005743436897823802
-6.897496118123266e-05,-0.00026515693360404196
-2.7117805399062687e-05,-0.0008427818028258627
4.24448643330635e-05,0.0002476247198681697
2.4526785145219133e-05,0.00019791123980850644
1.5833690864185476e-05,-0.0001579555516621019
0.00010922232671915647,-0.000753852309249643
5.146240018074232e-05,-5.710507870890409e-05
-7.960936178461221e-06,-0.0004948730542793788
-5.0699489558500316e-05,-0.000621172120099709
4.9756831550866714e-05,-0.0005628430421944977
-3.435134706237882e-05,-0.0005975436220095813
3.366556727836306e-05,-0.00011328238472921237
0.00026791380562733274,0.0008554723074203141
0.0001319219446555446,0.00031915151633343195
-2.4401407893182893e-05,-0.0008009321456330166
1.938458750255488e-05,0.00010000822500818443
-0.00017032669861099416,-0.0007123461507942661
4.209303838850913e-05,-0.00014367573218693932
-1.0516433278092894e-05,-0.0009644391602031512
-4.4232175919790595e-05,-0.0004246528744907531
-3.1762851405563766e-05,-0.0008027081661790585
9.391236350081127e-05,-0.0009529927969034143
-3.067841884509014e-05,-0.0002818993777972032
-1.4606949387531388e-05,-0.0008811815028123494
2.8760110847553632e-05,-0.00012025795441673516
0.0001598855190722597,0.0001714155322623677
1.2300969673946255e-05,-0.00042539837835382343
-7.056902806387857e-06,-0.0008482472427381969
0.00010701801273732383,9.754338362556928e-05
8.91080853138015e-05,-0.0005565520633547487
-9.577929792949481e-06,-0.00032403093450653086
-4.853068940616022e-05,-0.0003899021760640879
5.6274991454107734e-05,-0.00027785591276471616
-7.982701784704099e-06,-0.0010181483856330528
-5.263638921228564e-05,2.391339467631493e-05
3.326902499885208e-05,-0.0008460751839582508
0.0001063348488177061,-0.00015798927962989433
0.00011111526205252541,-0.0004406407360306772
4.0096569006943997e-05,-0.00037680802836104026
4.779156008478391e-05,-4.435467830408795e-05
0.00011008334231439257,-0.0004807562209370263
4.5069510328578615e-05,-0.0006749772311089638
2.3261582389640155e-05,-0.0007849875930262902
9.553594759270882e-05,-0.0006249718024751313
1.917705435822484e-05,-0.0006569247091440687
-4.898217709297601e-05,-0.000459107597483141
4.417404915964142e-05,-0.0004691613923219392
0.00012498289294515222,-0.0003369583740703945
1.141169857128051e-05,-0.0004090568851234076
-8.083851359422053e-05,-0.0004670038916935738
0.00010493067074996326,-0.0004891509160069587
0.0001914991298397151,0.00027881871600842997
0.00013327778918018562,0.00030947815839557337
-3.814498264194296e-06,-0.0006188125194412045
-4.997753927760005e-06,-0.0008174057175327699
9.657727704720933e-05,0.0003173483831216062
0.0001411356215906591,0.00017269383512645393
5.5171983914317226e-05,4.273865516540658e-05
6.877131597060173e-05,-0.000687217116294106
0.00011300225741872071,-0.00035462818647659323
-1.1085110907320227e-05,-0.0006052711145949944
7.211398332632979e-05,-0.0006167535071022814
3.6778579142149825e-05,-0.0008769200693990198
0.00016577708166750835,-0.00040445284941004964
6.556899638261761e-05,-0.0006626999006359083
5.944165524262362e-05,0.00010962202253716639
-0.00010845049041208443,-0.0007345298615518464
0.0001127624859532284,-0.00034017916577919313
4.7855715768544283e-05,2.268388168789198e-07
-4.674262322822476e-05,-0.00019217216407185645
-9.271176796166671e-05,-0.0007686450334906391
0.00016590108149943365,0.0004403215515833663
-8.883362677258354e-05,-0.00018771132425097773
2.9721651662612214e-05,-0.00040752427112563825
8.565739466957561e-05,2.5698666126283768e-05
-1.5909377179349886e-05,-0.0006163262756650423
0.0002144554278339092,0.00032005353439858446
7.747161166760553e-06,-0.0007079791615708349
-2.3628775078906667e-05,-0.00024475491148418996
-1.6224225514613777e-05,-0.00029932153023779244
9.684602420271149e-05,-0.00012865426188209505
-1.8491320222087138e-05,-0.00027410925446472146
4.720074737697889e-05,-0.0006656984913988135
0.00016136705461489877,0.0004800950416441606
2.4155481157090965e-05,-0.00041965620374068515
9.481915765163478e-05,-0.00046638285482374824
9.209452133028516e-05,0.0002692337644412808
0.00010338285036014816,-0.00047273871032404687
3.451792894898441e-05,-0.00035269271494062676
-3.169592975203327e-05,-0.00015578302001536634
0.00012144448158861652,0.00013483715978257428
1.60154509649573e-05,-0.0006216118878456805
0.00012366615729938362,-0.00028960482341745396
8.81500669983917e-05,0.00016264747042935948
-0.00020196576457577115,-0.0007809259400436187
0.0001202607194504529,-0.0004308746780345902
